time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-07-20T14:12:59.630Z,44.6155,-112.589,6.94,1.08,ml,10,73,0.03931,0.06,mb,mb90022138,2023-07-21T21:37:10.380Z,"2 km S of Lima, Montana",earthquake,0.27,0.63,0.164960486500124,15,reviewed,mb,mb
2023-07-20T14:12:51.365Z,52.8408,-163.9633,0.4,2.3,ml,,,,0.34,ak,ak02398nfia8,2023-07-28T18:23:01.716Z,"187 km SE of Akutan, Alaska",earthquake,,3.3,,,reviewed,ak,ak
2023-07-20T14:11:51.896Z,63.2243,-149.5534,78.6,1.1,ml,,,,0.53,ak,ak02398nfan6,2023-07-28T18:22:58.594Z,"Central Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-07-20T14:07:20.390Z,60.5939,-147.8122,10,2,ml,,,,0.58,ak,ak02398ned9q,2023-07-28T18:22:58.337Z,"51 km ESE of Whittier, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-07-20T14:02:43.965Z,29.27215576,-97.47897518,3.00793457,2.1,ml,12,69,0.05636074438,0.2,tx,tx2023ocmk,2023-07-21T17:57:32.285Z,"Southern Texas",earthquake,1.519819579,2.315785056,0.2,7,reviewed,tx,tx
2023-07-20T14:02:36.815Z,60.3982,-152.4216,85.4,1.2,ml,,,,0.48,ak,ak02398ndc01,2023-07-28T18:23:01.518Z,"56 km NW of Ninilchik, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-07-20T13:51:11.874Z,62.6476,-151.3323,88.7,1.6,ml,,,,0.47,ak,ak02398n2cat,2023-07-28T18:22:57.893Z,"33 km WNW of Petersville, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-07-20T13:51:09.639Z,62.0831,-149.432,42.5,1.4,ml,,,,0.35,ak,ak02398n2ccy,2023-07-28T18:22:58.131Z,"23 km ESE of Susitna North, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-07-20T13:45:05.170Z,45.716,-112.3535,8.88,1.14,ml,17,88,0.1262,0.09,mb,mb90021833,2023-07-20T15:18:37.940Z,"19 km N of Twin Bridges, Montana",earthquake,0.23,1.01,0.103296781493421,10,reviewed,mb,mb
2023-07-20T13:38:15.390Z,48.75483333333333,-121.74683333333333,4.19,1.43,ml,5,161,0.1084,0.38,uw,uw61933492,2024-01-18T20:31:30.743Z,"20 km SE of Glacier, Washington",earthquake,2.46,31.61,0.14459690361747146,4,reviewed,uw,uw
2023-07-20T13:38:10.360Z,38.8161659,-122.8176651,2.31,0.78,md,18,53,0.009342,0.03,nc,nc73914976,2023-07-20T13:57:13.942Z,"7 km NW of The Geysers, CA",earthquake,0.25,0.66,0.25,20,automatic,nc,nc
2023-07-20T13:37:56.412Z,62.8318,-149.0605,64.4,1.9,ml,,,,0.63,ak,ak02398mzg08,2023-07-28T18:22:57.590Z,"62 km S of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-07-20T13:35:42.898Z,36.1126,-115.4271,6.8,1.6,ml,27,60.18,0.057,0.2039,nn,nn00863034,2023-07-21T20:30:15.629Z,"Nevada",earthquake,,1.4,0.25,9,reviewed,nn,nn
2023-07-20T13:29:29.500Z,39.0016667,-123.0825,5.85,1.13,md,21,58,0.1053,0.08,nc,nc73914971,2023-07-21T04:15:14.123Z,"15 km WSW of Lakeport, CA",earthquake,0.18,0.9,0.111,21,reviewed,nc,nc
2023-07-20T13:19:00.046Z,63.8749,-151.9579,15,1.4,ml,,,,0.8,ak,ak02398mvgqu,2023-07-28T18:22:57.375Z,"17 km E of Lake Minchumina, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-07-20T13:13:48.530Z,18.9481666666667,-67.4285,13.96,3.37,md,12,294,0.5628,0.21,pr,pr71418603,2023-09-28T21:33:56.040Z,"61 km NW of San Antonio, Puerto Rico",earthquake,1.03,1.51,0.0872676031635189,7,reviewed,pr,pr
2023-07-20T13:10:55.410Z,52.046,-176.053833333333,12.6,1.01,ml,4,218,,0.32,av,av91970941,2023-07-21T03:25:31.200Z,"44 km ENE of Adak, Alaska",earthquake,1.97,2.63,0.321552472750332,5,reviewed,av,av
2023-07-20T13:10:54.270Z,19.1973323822021,-155.494827270508,29.0799999237061,1.76999998,md,24,93,,0.0900000036,hv,hv73489777,2023-07-20T13:14:00.630Z,"1 km WSW of Pāhala, Hawaii",earthquake,0.58,1.04999995,0.589999974,3,automatic,hv,hv
2023-07-20T13:06:39.260Z,58.1865,-155.332,2.86,0.62,ml,12,54,,0.09,av,av91970936,2023-07-28T18:21:56.049Z,"86 km NW of Karluk, Alaska",earthquake,0.26,0.45,0.251903117804538,12,reviewed,av,av
2023-07-20T13:05:45.840Z,37.9426667,-112.1023333,6.16,1.53,ml,14,123,0.118,0.19,uu,uu60545802,2023-11-01T22:34:37.110Z,"21 km SSW of Antimony, Utah",earthquake,0.7,1.29,0.102,9,reviewed,uu,uu
2023-07-20T13:04:21.760Z,37.601,-118.9403333,0.61,0.56,md,15,181,0.03887,0.05,nc,nc73914966,2023-07-20T20:13:26.222Z,"5 km SE of Mammoth Lakes, CA",earthquake,0.4,1.94,0.325,13,reviewed,nc,nc
2023-07-20T13:02:10.380Z,33.4513333,-116.3991667,12.59,0.63,ml,24,136,0.07522,0.18,ci,ci39617402,2023-07-20T13:33:16.324Z,"22km N of Borrego Springs, CA",earthquake,0.44,0.73,0.122,13,reviewed,ci,ci
2023-07-20T12:54:15.902Z,58.0733,-142.6966,4.4,2.1,ml,,,,0.84,ak,ak02398mhkf1,2023-07-28T18:22:57.145Z,"237 km SW of Yakutat, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-07-20T12:47:57.244Z,58.8058,-154.456,112,1.8,ml,,,,0.45,ak,ak02398mg5me,2023-07-28T18:22:56.902Z,"72 km SSE of Kokhanok, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-07-20T12:42:45.390Z,38.8190002,-122.8219986,2.35,1.1,md,24,47,0.0103,0.02,nc,nc73914961,2023-07-20T15:58:12.708Z,"7 km NW of The Geysers, CA",earthquake,0.22,0.37,0.13,23,automatic,nc,nc
2023-07-20T12:40:33.430Z,35.7018333,-121.0501667,9.24,1.27,md,15,78,0.08648,0.04,nc,nc73914956,2023-07-20T22:00:17.845Z,"14 km ENE of San Simeon, CA",earthquake,0.2,0.56,0.12,10,reviewed,nc,nc
2023-07-20T12:39:56.217Z,60.8955,-151.8848,80.4,1.1,ml,,,,0.4,ak,ak02398mefs5,2023-07-28T18:23:01.305Z,"39 km NW of Nikiski, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-07-20T12:38:39.336Z,-30.7906,59.3284,10,4.5,mb,35,57,10.107,0.67,us,us6000kw69,2023-09-28T21:33:14.040Z,"Southwest Indian Ridge",earthquake,12.26,1.868,0.118,25,reviewed,us,us
2023-07-20T12:37:21.470Z,38.8175,-122.8208333,2.4,1.63,md,52,45,0.01026,0.05,nc,nc73914951,2023-07-20T21:20:17.590Z,"7 km NW of The Geysers, CA",earthquake,0.15,0.22,0.182,44,reviewed,nc,nc
2023-07-20T12:36:18.790Z,36.0903333,-117.9001667,5,1.39,ml,23,115,0.04567,0.13,ci,ci39617362,2023-07-20T15:36:26.890Z,"7km NE of Coso Junction, CA",earthquake,0.24,0.52,0.204,9,reviewed,ci,ci
2023-07-20T12:31:03.760Z,44.6158333333333,-112.573666666667,7.21,1.18,ml,8,98,0.05024,0.04,mb,mb90021828,2023-07-20T14:06:13.850Z,"2 km SSE of Lima, Montana",earthquake,0.38,0.61,0.154544973245878,14,reviewed,mb,mb
2023-07-20T12:29:10.880Z,38.8354988,-122.8059998,1.8,0.7,md,15,64,0.0125,0.02,nc,nc73914946,2023-07-20T14:40:12.215Z,"7 km WNW of Cobb, CA",earthquake,0.26,0.67,0.11,14,automatic,nc,nc
2023-07-20T12:24:47.930Z,19.1971664428711,-155.50016784668,33.9900016784668,1.91,ml,46,135,,0.119999997,hv,hv73489717,2023-07-20T12:30:19.330Z,"2 km WSW of Pāhala, Hawaii",earthquake,0.5,0.730000019,3.97,5,automatic,hv,hv
2023-07-20T12:17:01.730Z,33.4423333,-116.5905,12.66,0.47,ml,25,81,0.05314,0.13,ci,ci39617330,2023-07-20T16:58:04.570Z,"15km SSE of Anza, CA",earthquake,0.21,0.46,0.088,10,reviewed,ci,ci
2023-07-20T12:16:04.570Z,38.7608333,-122.7135,1.87,0.17,md,10,106,0.008914,0.03,nc,nc73914941,2023-07-21T00:42:29.252Z,"2 km SW of Anderson Springs, CA",earthquake,0.73,0.41,0.272,4,reviewed,nc,nc
2023-07-20T12:14:51.802Z,54.5201,-161.0105,24.6,2.1,ml,,,,0.58,ak,ak02398m92dr,2023-07-28T18:22:56.710Z,"96 km SSW of Sand Point, Alaska",earthquake,,2,,,reviewed,ak,ak
2023-07-20T12:13:23.203Z,54.0762,-163.4226,35,3.3,ml,30,183,0.672,0.67,us,us6000kw9w,2023-09-28T21:33:17.040Z,"86 km S of False Pass, Alaska",earthquake,3.21,2.009,0.085,18,reviewed,us,us
2023-07-20T12:10:36.540Z,37.7425,-112.58,7.99,1.31,ml,9,244,0.4287,0.22,uu,uu60545797,2023-07-20T14:42:24.530Z,"15 km SW of Panguitch, Utah",earthquake,4.79,1.69,0.134,5,reviewed,uu,uu
2023-07-20T12:10:24.582Z,-7.4646,156.9252,396.44,4,mb,30,102,3.576,0.75,us,us6000kw68,2023-09-28T21:33:13.040Z,"71 km N of Gizo, Solomon Islands",earthquake,11.57,3.531,0.125,17,reviewed,us,us
2023-07-20T12:00:14.820Z,36.7716667,-121.3215,6.18,1.18,md,24,123,0.06716,0.08,nc,nc73914936,2023-07-21T03:47:15.968Z,"2 km S of Tres Pinos, CA",earthquake,0.24,0.64,0.216,20,reviewed,nc,nc
2023-07-20T11:54:21.050Z,44.7848333,-111.057,9.72,0.29,ml,9,141,0.03702,0.12,uu,uu60545792,2024-01-18T20:31:29.265Z,"10 km E of Hebgen Lake Estates, Montana",earthquake,0.65,1.71,0.204,2,reviewed,uu,uu
2023-07-20T11:54:02.210Z,46.83016666666666,-121.92583333333333,9.52,0.62,ml,27,117,0.01959,0.12,uw,uw61933487,2023-07-20T20:03:01.470Z,"11 km NE of Ashford, Washington",earthquake,0.24,0.33,0.11542353784786191,16,reviewed,uw,uw
2023-07-20T11:53:56.210Z,44.3145,-115.182333333333,5.01,1.85,ml,7,112,0.8219,0.12,mb,mb90022133,2023-07-21T21:28:01.890Z,"southern Idaho",earthquake,0.45,4.6,0.217925008891394,9,reviewed,mb,mb
2023-07-20T11:47:52.785Z,51.374,-177.7437,13.9,1.8,ml,,,,0.73,ak,ak02398lupn2,2023-07-28T18:23:01.100Z,"94 km SW of Adak, Alaska",earthquake,,1,,,reviewed,ak,ak
2023-07-20T11:45:13.656Z,57.5148,-156.1843,92.7,1.9,ml,,,,0.35,ak,ak02398lu29r,2023-07-28T18:22:56.244Z,"72 km E of Ugashik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-07-20T11:44:22.770Z,58.3633333333333,-154.674833333333,5.6,0.28,ml,8,189,,0.19,av,av91111328,2023-07-23T18:37:56.570Z,"89 km N of Karluk, Alaska",earthquake,0.69,1.29,0.334695777524073,8,reviewed,av,av
2023-07-20T11:43:50.030Z,58.1733333333333,-155.36,1.93,0.4,ml,10,78,,0.05,av,av91970871,2023-07-28T18:21:49.607Z,"86 km NW of Karluk, Alaska",earthquake,0.17,0.47,0.164630484878875,11,reviewed,av,av
2023-07-20T11:41:05.440Z,38.8085,-122.812,3.57,0.24,md,21,55,0.01306,0.03,nc,nc73914931,2023-07-20T20:53:25.436Z,"6 km NW of The Geysers, CA",earthquake,0.28,0.48,0.372,20,reviewed,nc,nc
2023-07-20T11:34:02.548Z,56.9587,-156.5446,81.8,1.6,ml,,,,0.4,ak,ak02398lrtge,2023-07-28T18:23:00.914Z,"80 km SE of Ugashik, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-07-20T11:29:57.097Z,61.0566,-152.3432,113.9,1.5,ml,,,,0.53,ak,ak02398lqv4f,2023-07-28T18:22:56.012Z,"65 km W of Tyonek, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-07-20T11:20:50.690Z,58.3108333333333,-155.151833333333,30.93,0.05,ml,7,88,,0.16,av,av91970856,2023-07-23T17:18:34.890Z,"92 km NNW of Karluk, Alaska",earthquake,0.67,1.15,0.325584479617202,7,reviewed,av,av
2023-07-20T11:17:29.249Z,54.4687,-159.7794,7.3,2,ml,,,,0.75,ak,ak02398lo8cc,2023-07-28T18:23:00.728Z,"107 km SSE of Sand Point, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-07-20T11:10:42.070Z,68.5921,-147.9166,6,1.1,ml,,,,0.44,ak,ak02398lmrcs,2023-07-28T18:22:55.816Z,"110 km WNW of Arctic Village, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-07-20T11:00:48.812Z,60.2146,-140.9161,3.2,1.4,ml,,,,0.62,ak,ak02398lkmo5,2023-07-28T18:22:55.612Z,"99 km NW of Yakutat, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-07-20T10:48:39.674Z,59.5001,-151.095,49.1,1.1,ml,,,,0.46,ak,ak02398l9ga7,2023-07-28T18:22:55.394Z,"12 km SE of Halibut Cove, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-07-20T10:47:20.970Z,19.1816673278809,-155.490173339844,34.939998626709,2.03999996,md,47,78,,0.100000001,hv,hv73489612,2023-07-20T10:50:36.090Z,"2 km SSW of Pāhala, Hawaii",earthquake,0.42,0.660000026,1.84000003,22,automatic,hv,hv
2023-07-20T10:46:43.861Z,62.7727,-149.7383,13.1,1.4,ml,,,,0.7,ak,ak02398l91lx,2023-07-28T18:22:55.166Z,"40 km NNE of Chase, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-07-20T10:45:48.940Z,38.8103333,-122.8201675,0.28,0.75,md,7,199,0.00719,0.03,nc,nc73914921,2023-07-20T11:23:16.922Z,"7 km WNW of The Geysers, CA",earthquake,0.56,1.03,0.03,7,automatic,nc,nc
2023-07-20T10:45:04.760Z,38.8328323,-122.8144989,1.58,0.73,md,12,101,0.01004,0.02,nc,nc73914916,2023-07-20T13:19:12.705Z,"8 km NW of The Geysers, CA",earthquake,0.42,0.77,0.1,15,automatic,nc,nc
2023-07-20T10:43:15.470Z,17.9628333333333,-67.094,10.87,2.21,md,6,255,0.0458,0.06,pr,pr71418588,2023-07-20T10:55:39.980Z,"5 km WSW of La Parguera, Puerto Rico",earthquake,0.91,0.39,0.047410330526918,4,reviewed,pr,pr
2023-07-20T10:39:34.530Z,60.4698,-151.4884,60.9,2.2,ml,,,,0.66,ak,ak02398l7ivc,2023-07-28T18:22:54.852Z,"12 km WNW of Kalifornsky, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-07-20T10:37:09.780Z,33.3541667,-116.7093333,15.09,0.41,ml,26,66,0.1249,0.14,ci,ci39617298,2023-07-20T16:46:10.763Z,"11km NW of Warner Springs, CA",earthquake,0.23,0.49,0.114,8,reviewed,ci,ci
2023-07-20T10:37:01.840Z,19.2303333282471,-155.399169921875,32.8199996948242,2.18,ml,47,150,,0.159999996,hv,hv73489592,2023-07-20T10:42:31.500Z,"8 km ENE of Pāhala, Hawaii",earthquake,0.61,0.699999988,0.29,6,automatic,hv,hv
2023-07-20T10:33:24.530Z,33.5835,-116.7495,12.09,0.52,ml,15,70,0.01587,0.09,ci,ci39617290,2023-07-20T13:33:52.742Z,"8km WNW of Anza, CA",earthquake,0.22,0.38,0.137,10,reviewed,ci,ci
2023-07-20T10:33:19.404Z,51.861,-167.5599,7.5,2.3,ml,,,,0.26,ak,ak02398l67fo,2023-07-28T18:23:00.539Z,"149 km SE of Nikolski, Alaska",earthquake,,3.8,,,reviewed,ak,ak
2023-07-20T10:21:17.600Z,38.8393326,-122.8096695,2.01,0.76,md,17,55,0.01512,0.02,nc,nc73914906,2023-07-20T12:25:12.316Z,"8 km WNW of Cobb, CA",earthquake,0.23,0.55,0.15,18,automatic,nc,nc
2023-07-20T10:08:59.370Z,38.8400002,-122.8241653,1.88,0.72,md,14,67,0.008953,0.01,nc,nc73914901,2023-07-20T11:57:16.126Z,"9 km WNW of Cobb, CA",earthquake,0.28,0.69,0.11,16,automatic,nc,nc
2023-07-20T10:06:36.646Z,57.1482,-152.2545,26.1,2,ml,,,,0.73,ak,ak02398l0gwe,2023-07-28T18:22:54.646Z,"51 km S of Chiniak, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2023-07-20T09:54:49.160Z,38.840168,-122.8233337,2.22,1.1,md,21,87,0.009621,0.02,nc,nc73914896,2023-07-20T11:30:14.970Z,"9 km WNW of Cobb, CA",earthquake,0.23,0.54,0.16,25,automatic,nc,nc
2023-07-20T09:51:42.760Z,19.1921672821045,-155.462997436523,30.6000003814697,1.89999998,md,29,117,,0.100000001,hv,hv73489527,2023-07-20T09:54:51.460Z,"2 km SE of Pāhala, Hawaii",earthquake,0.56,0.850000024,0.949999988,3,automatic,hv,hv
2023-07-20T09:43:42.980Z,51.3178,-173.8711,24.744,3.4,ml,19,221,0.968,0.93,us,us6000kw9u,2023-09-28T21:33:17.040Z,"100 km SSE of Atka, Alaska",earthquake,6.82,5.706,0.115,10,reviewed,us,us
2023-07-20T09:41:15.890Z,51.896,179.47,12.93,1.27,ml,4,305,,0.17,av,av91970796,2023-07-21T01:59:41.310Z,"268 km W of Adak, Alaska",earthquake,1.27,1.1,0.173072577053965,4,reviewed,av,av
2023-07-20T09:38:57.540Z,60.528,-152.7285,4.5,0.19,ml,7,139,,0.09,av,av91970791,2023-07-23T18:57:19.600Z,"77 km W of Salamatof, Alaska",earthquake,0.38,0.92,0.197805683791997,7,reviewed,av,av
2023-07-20T09:36:50.540Z,37.6371667,-119.0413333,0.86,0.03,md,8,102,0.01126,0.04,nc,nc73914891,2023-07-21T00:40:58.944Z,"6 km W of Mammoth Lakes, CA",earthquake,0.35,0.66,0.091,9,reviewed,nc,nc
2023-07-20T09:36:43.591Z,58.9829,-152.9816,78.7,1.4,ml,,,,0.38,ak,ak02398klgn5,2023-07-28T18:22:54.232Z,"73 km SW of Nanwalek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-07-20T09:34:39.230Z,53.5486,-167.4535,25.6,1.2,ml,,,,0.84,ak,ak02398kl12r,2023-07-28T18:23:00.351Z,"70 km WSW of Unalaska, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-07-20T09:33:42.590Z,33.4881667,-116.7686667,8.43,1.43,ml,76,26,0.03583,0.19,ci,ci39617274,2023-07-20T16:18:50.960Z,"10km ENE of Aguanga, CA",earthquake,0.13,0.4,0.179,43,reviewed,ci,ci
2023-07-20T09:26:51.993Z,-12.2469,166.6893,134.564,4.4,mb,29,147,7.186,0.73,us,us6000kw6e,2023-09-28T21:33:14.040Z,"Santa Cruz Islands",earthquake,12.48,7.071,0.148,17,reviewed,us,us
2023-07-20T09:26:19.312Z,13.3951,50.6223,10,4.2,mb,29,146,7.817,0.65,us,us6000kw61,2023-09-28T21:33:13.040Z,"158 km N of Caluula, Somalia",earthquake,13.17,1.962,0.146,13,reviewed,us,us
2023-07-20T09:26:07.770Z,44.6063,-112.557,5,2.4,ml,50,40,0.063,0.72,us,us7000kh35,2023-09-28T21:33:56.040Z,"4 km SE of Lima, Montana",earthquake,1.73,1.923,0.046,63,reviewed,us,us
2023-07-20T09:24:55.100Z,33.457,-116.5775,9.71,0.45,ml,23,76,0.0429,0.15,ci,ci39617266,2023-07-20T15:30:55.715Z,"14km SE of Anza, CA",earthquake,0.24,0.46,0.194,11,reviewed,ci,ci
2023-07-20T09:24:50.780Z,37.7508333,-112.6226667,7.78,1.73,ml,15,62,0.3939,0.18,uu,uu60545777,2023-07-20T15:28:12.860Z,"18 km WSW of Panguitch, Utah",earthquake,0.57,1.92,0.077,12,reviewed,uu,uu
2023-07-20T09:24:00.520Z,19.1886672973633,-155.503662109375,31.6599998474121,2.07999992,md,31,74,,0.129999995,hv,hv73489487,2023-07-20T09:27:13.980Z,"3 km WSW of Pāhala, Hawaii",earthquake,0.69,0.920000017,0.709999979,7,automatic,hv,hv
2023-07-20T09:15:53.498Z,-1.3855,126.4777,10,4.5,mb,37,77,2.32,0.92,us,us7000kh32,2023-09-28T21:33:56.040Z,"92 km NE of Sanana, Indonesia",earthquake,7.02,1.276,0.118,21,reviewed,us,us
2023-07-20T09:11:55.310Z,52.0826666666667,-176.129666666667,-1.77,0.32,ml,4,149,,0.31,av,av91970766,2023-07-21T03:21:18.870Z,"41 km ENE of Adak, Alaska",earthquake,1.39,2.64,0.0986611620611358,4,reviewed,av,av
2023-07-20T09:07:45.785Z,-1.4768,126.3469,10,4,mb,22,59,2.455,0.71,us,us6000kw60,2023-09-28T21:33:13.040Z,"Pulau-Pulau Sula, Indonesia",earthquake,6.82,1.904,0.173,9,reviewed,us,us
2023-07-20T09:02:09.220Z,18.3425,-66.9103333333333,18.01,2.45,md,11,106,0.1486,0.2,pr,pr71418583,2023-07-20T09:11:11.510Z,"3 km NNE of Juncal, Puerto Rico",earthquake,0.4,0.84,0.17522785811923,6,reviewed,pr,pr
2023-07-20T08:57:07.875Z,56.3909,-35.2019,10,4.6,mb,110,41,7.142,0.48,us,us7000kh2y,2023-09-28T21:33:56.040Z,"Reykjanes Ridge",earthquake,8.75,1.815,0.034,250,reviewed,us,us
2023-07-20T08:55:24.280Z,38.8251648,-122.7959976,2.8,0.76,md,14,53,0.01114,0.01,nc,nc73914876,2023-07-20T10:48:14.723Z,"6 km W of Cobb, CA",earthquake,0.36,0.56,0.17,14,automatic,nc,nc
2023-07-20T08:54:38.600Z,-1.3518,126.6246,10,4.5,mb,36,126,6.334,0.46,us,us6000kw6a,2023-09-28T21:33:14.040Z,"Pulau-Pulau Sula, Indonesia",earthquake,10.23,1.902,0.112,25,reviewed,us,us
2023-07-20T08:53:31.591Z,-1.5366,126.4873,10,4.4,mb,38,82,2.456,0.31,us,us6000kw5z,2023-09-28T21:33:13.040Z,"80 km NE of Sanana, Indonesia",earthquake,7.57,0.992,0.11,25,reviewed,us,us
2023-07-20T08:51:43.562Z,56.2159,-158.5524,87.1,2,ml,,,,0.53,ak,ak02398k38xx,2023-07-28T18:22:54.043Z,"10 km S of Chignik Lagoon, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-07-20T08:51:01.510Z,58.1661666666667,-155.371333333333,1.9,0.11,ml,10,73,,0.06,av,av91970751,2023-07-23T17:45:27.800Z,"Alaska Peninsula",earthquake,0.19,0.53,0.134590458009036,10,reviewed,av,av
2023-07-20T08:44:30.237Z,58.1742,-155.3849,2.1,1.4,ml,,,,0.32,ak,ak02398k1pxm,2023-07-28T18:22:53.844Z,"87 km NW of Karluk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-07-20T08:43:13.678Z,58.1763,-155.3529,1.7,1,ml,,,,0.32,ak,ak02398k1gwz,2023-07-28T18:22:53.651Z,"86 km NW of Karluk, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-07-20T08:39:11.110Z,38.8011665,-122.8181686,2.95,1.18,md,26,63,0.01154,0.03,nc,nc73914871,2023-07-20T10:20:14.564Z,"6 km WNW of The Geysers, CA",earthquake,0.22,0.43,0.13,26,automatic,nc,nc
2023-07-20T08:39:06.678Z,5.53,-77.6608,10,4.2,mb,26,114,2.22,0.4,us,us6000kw5y,2023-09-28T21:33:13.040Z,"47 km WSW of Nuquí, Colombia",earthquake,7.52,1.935,0.113,22,reviewed,us,us
2023-07-20T08:33:40.510Z,19.5481,-64.6008,57,3.73,md,5,310,1.4155,0.18,pr,pr2023201002,2023-07-20T08:52:14.389Z,"136 km N of Cruz Bay, U.S. Virgin Islands",earthquake,3.16,12.03,0.12,3,reviewed,pr,pr
2023-07-20T08:33:21.160Z,52.8056666666667,-169.913833333333,5.27,0.5,ml,4,196,,0.12,av,av91111468,2023-07-24T21:34:32.780Z,"72 km WSW of Nikolski, Alaska",earthquake,0.95,1.08,0.378896543159611,4,reviewed,av,av
2023-07-20T08:28:52.215Z,60.9298,-151.4118,67.1,1.6,ml,,,,0.6,ak,ak02398jyc6k,2023-07-28T18:22:53.396Z,"21 km SW of Tyonek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-07-20T08:27:34.280Z,35.5345,-96.76516667,8.1,1.03,ml,39,56,0.1196765154,0.13,ok,ok2023ocbi,2023-07-20T12:39:32.661Z,"8 km NW of Prague, Oklahoma",earthquake,,1.3,0.26,25,reviewed,ok,ok
2023-07-20T08:16:46.040Z,38.7821667,-122.7461667,0.34,1.31,md,44,46,0.007456,0.05,nc,nc73914866,2023-07-20T19:40:19.032Z,"1 km ENE of The Geysers, CA",earthquake,0.13,0.25,0.184,36,reviewed,nc,nc
2023-07-20T08:16:17.560Z,38.7828331,-122.7361679,-0.91,0.86,md,8,105,0.0005935,0.17,nc,nc73914861,2023-07-20T09:26:14.246Z,"2 km ENE of The Geysers, CA",earthquake,0.42,3.11,0.31,9,automatic,nc,nc
2023-07-20T08:07:37.080Z,33.0305,-115.5906667,7.42,1.15,ml,24,57,0.01068,0.18,ci,ci39617258,2023-07-20T18:54:28.917Z,"3km ESE of Westmorland, CA",earthquake,0.29,0.56,0.206,11,reviewed,ci,ci
2023-07-20T08:06:27.510Z,46.18033333333333,-122.17466666666667,1.54,1.05,ml,9,267,0.02125,0.17,uw,uw61933472,2023-07-20T21:07:56.360Z,"Washington",earthquake,0.82,0.32,0.24062240745001773,6,reviewed,uw,uw
2023-07-20T07:57:41.420Z,33.934,-116.0248333,4.85,1.65,ml,51,54,0.07002,0.13,ci,ci39617250,2023-07-20T15:26:20.620Z,"23km S of Twentynine Palms, CA",earthquake,0.13,0.43,0.158,37,reviewed,ci,ci
2023-07-20T07:54:46.290Z,33.5921667,-116.7538333,2.97,0.02,ml,16,72,0.008703,0.07,ci,ci39617242,2023-07-20T14:36:53.348Z,"8km WNW of Anza, CA",earthquake,0.13,0.24,0.12,8,reviewed,ci,ci
2023-07-20T07:39:49.110Z,19.7588,-64.2503,38,3.84,md,8,314,1.7809,0.38,pr,pr2023201001,2023-09-28T21:33:56.040Z,"168 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,3.02,27.93,0.06,6,reviewed,pr,pr
2023-07-20T07:38:34.390Z,19.2135,-155.143166666667,40.06,2.49,md,53,199,,0.13,hv,hv73489362,2023-09-28T21:33:56.040Z,"27 km SSE of Volcano, Hawaii",earthquake,0.52,0.41,0.153456761007719,21,reviewed,hv,hv
2023-07-20T07:33:55.353Z,63.5091,-161.3072,0.7,1.8,ml,,,,0.86,ak,ak02398jdze7,2023-07-26T18:00:56.093Z,"36 km E of St. Michael, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-07-20T07:26:50.814Z,67.4818,-158.3109,6.6,1,ml,,,,0.53,ak,ak02398jch15,2023-07-26T18:00:55.906Z,"48 km NNW of Ambler, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-07-20T07:16:33.850Z,37.6358333,-119.0546667,-0.81,0.79,md,13,119,0.01992,0.04,nc,nc73914856,2023-07-21T00:23:26.729Z,"7 km W of Mammoth Lakes, CA",earthquake,0.2,0.28,0.343,13,reviewed,nc,nc
2023-07-20T07:14:45.890Z,58.1776666666667,-155.3195,1.61,0,ml,8,107,,0.05,av,av91111323,2023-07-23T17:07:26.540Z,"85 km NW of Karluk, Alaska",earthquake,0.22,0.46,0.275871566286226,8,reviewed,av,av
